student_id,name,institution,degree,graduation_year,cgpa,technical_score,communication_score,behavioral_score,cognitive_score,resume_score,psychometric_behavioral,overall_score,experience_months,projects_count,is_placed,salary_lpa,role,placement_prob,technical_communication_balance,cgpa_overall_ratio
STU4713,Student_4552_4713,IIT Hyderabad,B.Sc Data Science,2025,6.9,62.3,48.3,69.3,83.1,65.7,57.7,64.4,6,5,1,5.1,Junior Developer,65.7,1.289855072463768,1.0714285714285714
STU4714,Student_3605_4714,Anna University,B.Sc Data Science,2026,8.5,64.7,56.2,22.9,79.7,49.6,59.8,55.4,0,2,0,0.0,Not Placed,59.7,1.1512455516014235,1.5342960288808665
STU4715,Student_6316_4715,IIT Madras,B.E CSE,2025,8.1,80.5,50.8,54.5,75.1,73.2,81.8,67.8,6,2,1,8.7,Data Analyst,74.9,1.5846456692913387,1.1946902654867257
STU4716,Student_2299_4716,SRM Chennai,B.E CSE,2025,6.9,94.2,67.7,36.8,60.2,81.0,64.4,71.0,0,0,1,9.7,Data Analyst,71.9,1.3914327917282128,0.971830985915493
STU4717,Student_8266_4717,IIT Hyderabad,B.Tech ME,2026,6.6,54.3,25.1,20.0,36.7,38.9,65.6,37.4,0,2,0,0.0,Not Placed,48.4,2.1633466135458166,1.7647058823529413
STU4718,Student_9372_4718,IIT Kanpur,B.Tech AI&ML,2025,5.9,38.1,20.0,22.9,85.1,39.1,61.2,38.6,0,2,0,0.0,Not Placed,41.6,1.905,1.5284974093264247
STU4719,Student_4941_4719,DTU Delhi,B.Sc Data Science,2027,6.5,66.5,45.6,65.2,77.4,43.9,59.9,61.4,0,1,1,5.5,Technical Support,58.4,1.4583333333333333,1.0586319218241043
STU4720,Student_8866_4720,IIT Kharagpur,B.Tech AI&ML,2027,5.6,60.4,40.1,44.6,79.2,49.5,49.3,54.9,0,0,0,0.0,Not Placed,54.5,1.5062344139650872,1.0200364298724955
STU4721,Student_7216_4721,DTU Delhi,B.Tech ME,2027,6.8,78.0,63.9,42.3,100.0,81.2,77.1,71.7,0,2,1,7.6,Data Analyst,70.4,1.2206572769953052,0.9483960948396094
STU4722,Student_2643_4722,DTU Delhi,BCA,2026,8.1,72.7,23.8,24.7,66.7,59.7,64.3,51.1,0,0,0,0.0,Not Placed,56.4,3.054621848739496,1.5851272015655578
STU4723,Student_1330_4723,IIT Kharagpur,B.Tech ECE,2027,5.0,75.1,53.5,41.7,83.9,47.5,66.2,62.7,0,2,1,4.3,Software Engineer,65.4,1.4037383177570093,0.7974481658692185
STU4724,Student_5584_4724,IIT Kanpur,B.E CSE,2026,6.5,24.9,20.0,20.0,66.3,20.0,47.9,28.7,0,1,0,0.0,Not Placed,31.1,1.2449999999999999,2.264808362369338
STU4725,Student_2633_4725,IIT Kharagpur,B.Tech IT,2025,7.7,61.7,52.7,23.5,39.7,20.0,60.9,44.8,0,3,1,4.3,QA Engineer,55.9,1.1707779886148006,1.71875
STU4726,Student_2301_4726,IIT Madras,B.Tech ECE,2027,7.2,53.7,20.0,20.0,75.5,40.2,50.5,42.1,24,0,1,4.2,QA Engineer,47.5,2.685,1.7102137767220902
STU4727,Student_4586_4727,SRM Chennai,B.Tech CSE,2027,6.3,65.9,50.4,36.6,90.7,45.8,71.8,58.6,0,2,0,0.0,Not Placed,55.7,1.3075396825396828,1.075085324232082
STU4728,Student_8555_4728,IIT Kharagpur,B.E CSE,2025,7.6,83.7,49.2,44.3,51.6,78.1,73.8,63.5,12,5,1,7.4,Software Engineer,72.1,1.701219512195122,1.1968503937007875
STU4729,Student_1111_4729,IIT Delhi,B.Tech ECE,2027,7.7,87.1,49.7,70.0,64.0,69.7,84.4,71.0,12,1,0,0.0,Not Placed,78.1,1.7525150905432594,1.0845070422535212
STU4730,Student_8424_4730,IIT Kanpur,B.E CSE,2027,8.5,83.3,50.1,52.8,68.6,83.5,74.0,68.4,0,3,1,6.7,Software Engineer,73.0,1.6626746506986028,1.242690058479532
STU4731,Student_5741_4731,IIT Hyderabad,B.Tech ME,2026,5.9,93.0,52.2,71.2,57.0,81.8,69.7,74.0,24,2,0,0.0,Not Placed,69.5,1.7816091954022988,0.7972972972972973
STU4732,Student_3589_4732,IIT Delhi,B.Sc Data Science,2025,8.5,53.0,45.8,48.8,56.2,30.0,50.6,48.9,0,2,1,4.2,Technical Support,61.4,1.1572052401746726,1.738241308793456
STU4733,Student_7985_4733,VIT Vellore,B.Tech CSE,2025,6.2,83.5,66.8,20.0,62.3,52.9,66.4,61.2,0,1,1,5.7,Data Analyst,67.7,1.25,1.0130718954248366
STU4734,Student_1678_4734,IIT Kharagpur,B.Tech AI&ML,2025,5.6,68.4,57.0,23.9,66.0,43.9,66.9,54.4,12,5,0,0.0,Not Placed,51.8,1.2000000000000002,1.0294117647058825
STU4735,Student_1533_4735,IIT Kharagpur,BCA,2025,6.6,64.0,41.7,50.8,88.2,65.9,65.3,60.7,6,1,1,4.4,QA Engineer,57.9,1.5347721822541966,1.087314662273476
STU4736,Student_6373_4736,IIT Hyderabad,B.Tech IT,2025,9.3,95.5,53.7,68.0,76.3,87.5,68.0,78.0,6,2,1,9.4,Data Scientist,86.1,1.7783985102420856,1.1923076923076923
STU4737,Student_5489_4737,NSIT Delhi,B.Tech AI&ML,2026,6.7,83.2,60.4,20.0,45.0,74.5,60.6,59.4,18,2,1,8.2,Data Analyst,64.4,1.3774834437086094,1.127946127946128
STU4738,Student_6444_4738,VIT Vellore,B.Tech ME,2026,8.8,61.1,27.4,26.5,51.7,41.5,53.0,44.1,0,3,1,5.3,QA Engineer,54.3,2.22992700729927,1.9954648526077097
STU4739,Student_1932_4739,VIT Vellore,B.Sc Data Science,2027,8.2,38.1,26.9,20.0,80.0,20.0,52.6,36.7,6,2,0,0.0,Not Placed,48.4,1.4163568773234203,2.2343324250681196
STU4740,Student_9061_4740,NIT Trichy,B.Sc Data Science,2025,7.2,50.8,30.2,20.0,94.9,25.2,67.2,44.6,6,1,1,5.0,QA Engineer,53.1,1.6821192052980132,1.6143497757847534
STU4741,Student_2591_4741,VIT Vellore,B.Tech CSE,2026,7.9,39.9,26.0,20.0,44.7,22.8,66.9,32.2,6,3,1,2.5,Technical Support,47.0,1.5346153846153845,2.453416149068323
STU4742,Student_6801_4742,SRM Chennai,B.Tech CSE,2027,7.3,62.7,31.7,57.4,83.5,59.7,55.6,58.3,12,0,1,5.6,Technical Support,58.4,1.9779179810725553,1.2521440823327616
STU4743,Student_5746_4743,IIT Bombay,B.Sc Data Science,2026,8.8,66.1,41.7,47.8,73.4,40.1,51.4,56.1,6,1,1,7.8,QA Engineer,65.9,1.5851318944844122,1.5686274509803921
STU4744,Student_1307_4744,Anna University,B.Tech CSE,2027,7.6,91.6,37.2,57.3,80.0,83.1,57.3,71.3,0,2,1,7.9,Software Engineer,72.7,2.462365591397849,1.0659186535764376
STU4745,Student_7800_4745,NSIT Delhi,B.Tech ME,2026,6.8,88.8,36.5,31.4,63.1,59.3,73.3,60.1,18,1,0,0.0,Not Placed,64.6,2.432876712328767,1.1314475873544092
STU4746,Student_5805_4746,IIT Delhi,B.Sc Data Science,2025,6.1,62.1,43.3,31.2,46.3,42.0,63.5,47.8,0,0,0,0.0,Not Placed,51.0,1.4341801385681294,1.276150627615063
STU4747,Student_1091_4747,SRM Chennai,B.Tech IT,2027,8.0,34.0,20.0,20.0,99.3,30.7,51.1,37.9,0,3,1,2.5,Technical Support,46.3,1.7,2.1108179419525066
STU4748,Student_4603_4748,VIT Vellore,BCA,2027,7.0,72.2,57.8,47.0,66.9,56.2,54.1,61.9,0,2,0,0.0,Not Placed,64.3,1.2491349480968859,1.1308562197092085
STU4749,Student_8659_4749,VIT Vellore,B.Tech IT,2027,7.4,53.5,20.0,75.6,74.7,42.9,66.4,53.3,6,1,1,3.8,Technical Support,53.5,2.675,1.3883677298311445
STU4750,Student_1479_4750,NSIT Delhi,B.Tech AI&ML,2026,6.1,58.7,26.8,48.2,57.6,60.2,67.2,50.2,12,1,0,0.0,Not Placed,48.3,2.1902985074626864,1.2151394422310757
STU4751,Student_2816_4751,DTU Delhi,B.Tech CSE,2025,8.0,86.2,46.3,68.0,42.1,69.5,55.4,66.3,0,0,0,0.0,Not Placed,75.0,1.8617710583153348,1.206636500754148
STU4752,Student_5652_4752,NIT Trichy,BCA,2026,6.4,52.2,33.6,21.9,71.2,31.8,57.7,43.2,0,1,0,0.0,Not Placed,47.6,1.5535714285714286,1.4814814814814814
STU4753,Student_1749_4753,VIT Vellore,B.Tech IT,2026,7.7,82.0,70.2,53.5,76.5,69.3,71.4,71.8,0,0,1,8.2,Software Engineer,70.2,1.168091168091168,1.0724233983286908
STU4754,Student_2922_4754,IIT Kharagpur,B.E CSE,2025,6.4,24.0,20.0,39.7,65.6,22.5,61.6,32.4,0,1,0,0.0,Not Placed,42.4,1.2,1.9753086419753088
STU4755,Student_8413_4755,IIT Delhi,BCA,2027,7.6,63.6,53.7,29.8,75.6,48.8,58.7,55.2,18,0,1,5.4,Technical Support,60.1,1.1843575418994412,1.3768115942028984
STU4756,Student_1891_4756,Anna University,B.Tech ECE,2025,7.2,54.2,54.9,20.0,83.3,22.4,60.1,48.7,12,2,1,4.8,Technical Support,55.8,0.9872495446265939,1.4784394250513346
STU4757,Student_7407_4757,IIT Hyderabad,B.Tech CSE,2025,8.2,62.6,22.3,62.0,81.6,56.1,66.3,56.6,0,1,0,0.0,Not Placed,59.0,2.807174887892377,1.448763250883392
STU4758,Student_3114_4758,IIT Madras,B.E CSE,2026,6.0,20.4,20.0,20.0,58.7,20.0,52.5,25.9,0,1,1,2.5,QA Engineer,28.1,1.02,2.316602316602317
STU4759,Student_1630_4759,NSIT Delhi,B.Tech ECE,2026,5.0,68.8,44.2,28.8,91.0,52.2,69.6,57.6,0,0,1,3.5,Junior Developer,60.9,1.5565610859728505,0.8680555555555556
STU4760,Student_2020_4760,IIT Kanpur,BCA,2026,5.7,64.5,57.1,37.1,50.4,45.8,51.9,53.6,6,1,0,0.0,Not Placed,56.6,1.1295971978984238,1.0634328358208955
STU4761,Student_7413_4761,SRM Chennai,B.Tech IT,2025,5.9,100.0,77.3,86.7,83.0,84.7,71.7,88.7,12,5,1,9.9,Data Analyst,83.2,1.29366106080207,0.6651634723788049
STU4762,Student_9875_4762,VIT Vellore,B.E CSE,2026,9.2,81.5,59.6,45.8,77.5,58.8,64.5,67.1,24,1,1,9.1,Software Engineer,77.1,1.3674496644295302,1.3710879284649777
STU4763,Student_8998_4763,IIT Kanpur,B.Tech ME,2025,7.1,44.4,24.5,20.0,95.4,24.8,57.3,41.2,0,1,1,4.6,Technical Support,48.7,1.8122448979591836,1.7233009708737863
STU4764,Student_1321_4764,VIT Vellore,B.Sc Data Science,2025,7.6,70.8,21.8,20.0,55.7,41.0,64.0,45.6,18,2,0,0.0,Not Placed,55.3,3.2477064220183482,1.6666666666666665
STU4765,Student_9159_4765,IIT Bombay,B.E CSE,2027,6.2,67.5,40.9,38.7,60.6,59.8,75.9,54.6,6,5,0,0.0,Not Placed,61.3,1.6503667481662592,1.1355311355311355
STU4766,Student_1073_4766,VIT Vellore,B.Tech IT,2026,9.2,36.9,20.0,32.3,92.6,37.4,54.0,41.0,24,5,0,0.0,Not Placed,51.2,1.845,2.2439024390243905
STU4767,Student_4946_4767,DTU Delhi,B.E CSE,2025,7.9,61.7,31.2,31.8,69.8,36.3,64.4,48.3,12,2,1,4.3,Junior Developer,58.3,1.9775641025641026,1.6356107660455488
STU4768,Student_7784_4768,IIT Madras,B.Tech AI&ML,2025,7.4,85.7,58.1,69.1,54.6,73.8,66.0,71.0,0,2,1,8.8,Software Engineer,71.9,1.4750430292598968,1.0422535211267605
STU4769,Student_1087_4769,IIT Kharagpur,B.Sc Data Science,2026,7.3,61.8,46.4,45.7,56.3,48.8,77.2,53.4,6,3,0,0.0,Not Placed,62.0,1.331896551724138,1.3670411985018727
STU4770,Student_4974_4770,IIT Madras,B.Sc Data Science,2026,8.5,61.1,74.7,55.2,70.6,51.6,65.9,63.1,0,1,1,5.9,QA Engineer,62.4,0.8179384203480589,1.3470681458003169
STU4771,Student_5307_4771,NIT Trichy,B.Tech ECE,2025,8.2,79.1,52.6,20.9,73.6,71.7,60.2,60.6,0,3,0,0.0,Not Placed,61.8,1.5038022813688212,1.353135313531353
STU4772,Student_1818_4772,IIT Bombay,BCA,2026,9.1,40.9,24.4,51.3,72.4,26.4,66.5,43.0,6,1,1,5.3,Junior Developer,50.7,1.6762295081967213,2.116279069767442
STU4773,Student_3948_4773,SRM Chennai,B.Sc Data Science,2025,7.3,77.0,57.4,51.9,79.9,58.0,64.9,66.6,0,1,1,6.9,Software Engineer,67.7,1.3414634146341464,1.0960960960960962
STU4774,Student_4665_4774,IIT Delhi,B.Tech CSE,2026,7.3,56.0,47.1,56.6,67.7,44.9,57.3,55.0,0,1,0,0.0,Not Placed,60.6,1.1889596602972399,1.3272727272727274
STU4775,Student_7058_4775,IIT Madras,B.Tech ECE,2025,7.8,64.6,39.8,51.8,70.9,82.7,49.4,59.8,0,1,1,4.6,Technical Support,62.2,1.6231155778894473,1.3043478260869565
STU4776,Student_6661_4776,IIT Madras,BCA,2025,6.2,75.6,43.3,34.9,51.4,54.8,67.2,55.3,6,0,0,0.0,Not Placed,55.8,1.745958429561201,1.1211573236889694
STU4777,Student_9693_4777,BITS Pilani,B.Sc Data Science,2025,6.3,81.1,38.9,56.5,75.1,53.7,63.4,64.1,0,0,1,5.5,Data Analyst,65.7,2.0848329048843186,0.982839313572543
STU4778,Student_1053_4778,SRM Chennai,B.Sc Data Science,2027,6.8,61.2,53.1,45.3,56.3,48.3,64.9,54.4,6,1,0,0.0,Not Placed,62.1,1.152542372881356,1.25
STU4779,Student_6426_4779,VIT Vellore,B.E CSE,2025,9.3,48.1,33.2,45.4,70.4,45.2,56.4,47.6,0,2,1,4.7,Junior Developer,59.8,1.4487951807228916,1.953781512605042
STU4780,Student_5345_4780,SRM Chennai,B.E CSE,2027,7.6,87.5,66.0,81.8,43.4,74.6,59.7,74.2,6,0,1,6.7,Software Engineer,75.5,1.3257575757575757,1.0242587601078166
STU4781,Student_4336_4781,IIT Hyderabad,B.Tech CSE,2026,9.1,59.9,36.7,42.1,37.7,64.2,76.8,48.8,0,0,1,5.1,QA Engineer,63.1,1.632152588555858,1.8647540983606559
STU4782,Student_3016_4782,IIT Kanpur,B.Tech AI&ML,2025,8.0,60.7,26.3,57.9,83.7,53.9,67.5,56.0,0,5,1,4.3,Junior Developer,62.4,2.307984790874525,1.4285714285714286
STU4783,Student_2138_4783,IIT Hyderabad,B.E CSE,2026,6.9,100.0,65.7,52.3,86.8,79.6,77.3,79.6,0,1,1,8.0,Data Analyst,78.4,1.5220700152207,0.8668341708542714
STU4784,Student_4194_4784,IIT Bombay,B.Sc Data Science,2027,8.3,79.6,34.4,55.0,54.9,58.2,65.5,59.8,0,1,1,7.9,Data Analyst,71.1,2.313953488372093,1.3879598662207357
STU4785,Student_2922_4785,NIT Trichy,B.Tech CSE,2027,8.3,80.4,69.0,24.1,100.0,64.0,57.0,68.2,18,1,0,0.0,Not Placed,73.2,1.165217391304348,1.217008797653959
STU4786,Student_4812_4786,NSIT Delhi,B.Tech ECE,2027,7.2,35.8,20.0,22.4,65.0,44.4,62.2,35.2,0,1,0,0.0,Not Placed,42.1,1.7899999999999998,2.0454545454545454
STU4787,Student_4739_4787,IIT Kanpur,B.Tech CSE,2025,6.9,44.4,48.4,29.5,70.5,39.3,55.6,45.6,0,0,1,4.3,QA Engineer,47.1,0.9173553719008264,1.513157894736842
STU4788,Student_9489_4788,Anna University,B.E CSE,2025,7.6,59.7,47.0,20.0,72.8,39.5,69.0,49.2,0,2,1,6.1,Technical Support,57.2,1.270212765957447,1.5447154471544715
STU4789,Student_3515_4789,SRM Chennai,B.Tech CSE,2026,6.8,88.9,36.1,81.1,88.6,60.5,54.9,73.9,0,2,0,0.0,Not Placed,69.3,2.4626038781163437,0.9201623815967523
STU4790,Student_8135_4790,VIT Vellore,B.Tech IT,2027,8.6,58.4,34.8,20.0,97.2,35.0,64.3,49.5,0,2,1,5.6,QA Engineer,55.7,1.67816091954023,1.7373737373737375
STU4791,Student_8603_4791,NIT Trichy,B.Tech AI&ML,2027,7.0,53.0,31.5,42.0,64.8,61.9,63.8,49.2,0,1,1,4.1,Technical Support,53.8,1.6825396825396826,1.4227642276422763
STU4792,Student_8954_4792,IIT Kanpur,B.Tech CSE,2027,5.4,49.5,22.4,20.0,74.3,38.2,62.9,40.8,0,0,0,0.0,Not Placed,47.1,2.209821428571429,1.323529411764706
STU4793,Student_1707_4793,IIT Hyderabad,B.Tech AI&ML,2025,7.7,65.0,65.2,56.8,65.5,28.6,61.7,59.8,0,0,0,0.0,Not Placed,59.7,0.9969325153374232,1.2876254180602007
STU4794,Student_8604_4794,SRM Chennai,B.Tech CSE,2027,9.0,49.5,27.9,20.0,51.1,38.3,56.9,38.4,0,0,1,5.0,Technical Support,51.7,1.774193548387097,2.34375
STU4795,Student_9306_4795,BITS Pilani,B.Tech IT,2025,10.0,77.1,54.1,20.0,82.4,97.6,60.1,63.9,0,2,1,9.7,Software Engineer,71.5,1.4251386321626616,1.5649452269170578
STU4796,Student_7940_4796,Anna University,B.Tech IT,2025,7.7,36.4,32.4,48.8,59.9,21.4,57.7,40.1,12,3,0,0.0,Not Placed,42.2,1.123456790123457,1.9201995012468827
STU4797,Student_9260_4797,BITS Pilani,B.Tech ECE,2025,5.7,57.3,31.3,59.0,87.3,62.6,69.4,57.5,0,1,1,4.8,QA Engineer,57.2,1.8306709265175718,0.991304347826087
STU4798,Student_5362_4798,VIT Vellore,BCA,2027,6.5,91.5,69.3,32.4,56.3,58.1,59.4,66.6,0,0,1,8.7,Full Stack Developer,73.1,1.3203463203463204,0.9759759759759761
STU4799,Student_5677_4799,IIT Bombay,B.Tech AI&ML,2027,6.0,49.9,35.5,26.5,59.3,58.1,46.2,44.6,0,0,1,2.5,QA Engineer,47.6,1.4056338028169013,1.3452914798206277
STU4800,Student_1071_4800,IIT Hyderabad,BCA,2027,8.0,52.5,26.8,20.0,75.1,44.7,58.7,43.5,24,1,0,0.0,Not Placed,49.3,1.958955223880597,1.839080459770115
STU4801,Student_1729_4801,NSIT Delhi,B.Sc Data Science,2027,6.6,61.7,57.7,65.3,86.7,55.5,63.3,64.8,0,3,1,6.2,Technical Support,62.2,1.0693240901213172,1.0185185185185186
STU4802,Student_8501_4802,DTU Delhi,B.Tech ME,2026,6.6,75.5,51.1,51.4,84.7,70.3,61.5,66.7,6,1,1,5.1,Full Stack Developer,63.0,1.477495107632094,0.9895052473763118
STU4803,Student_7922_4803,DTU Delhi,B.Tech IT,2026,6.4,49.5,20.0,32.1,43.2,44.3,70.1,38.7,6,1,0,0.0,Not Placed,40.4,2.475,1.6537467700258397
STU4804,Student_5975_4804,IIT Kanpur,B.Tech CSE,2027,7.6,95.7,71.9,41.9,71.9,100.0,55.2,77.0,0,0,1,9.9,Software Engineer,78.7,1.3310152990264255,0.987012987012987
STU4805,Student_6479_4805,DTU Delhi,B.E CSE,2026,8.2,60.5,34.4,20.0,40.7,30.9,68.4,41.2,0,0,1,6.8,Junior Developer,47.4,1.7587209302325582,1.9902912621359221
STU4806,Student_2315_4806,NIT Trichy,BCA,2026,5.1,88.7,80.6,75.3,63.7,67.7,77.8,78.6,0,2,1,6.1,Full Stack Developer,74.5,1.1004962779156329,0.6488549618320612
STU4807,Student_5648_4807,IIT Delhi,B.Tech ECE,2026,6.8,49.9,45.4,51.7,69.2,48.0,62.4,52.1,0,0,1,2.8,Technical Support,56.7,1.0991189427312775,1.3051823416506718
STU4808,Student_5129_4808,IIT Kanpur,B.E CSE,2025,6.5,41.9,20.1,20.0,74.3,48.1,56.2,38.6,0,2,0,0.0,Not Placed,44.2,2.0845771144278604,1.6839378238341969
STU4809,Student_1639_4809,NIT Trichy,B.Tech AI&ML,2026,8.5,70.9,57.1,33.2,87.0,70.3,69.1,63.0,18,1,1,6.3,QA Engineer,67.5,1.2416812609457093,1.3492063492063493
STU4810,Student_5493_4810,DTU Delhi,B.Tech IT,2026,8.8,55.7,37.8,34.9,53.5,49.9,66.1,47.0,0,1,0,0.0,Not Placed,60.0,1.4735449735449737,1.872340425531915
STU4811,Student_7656_4811,VIT Vellore,B.Tech ME,2025,7.9,93.0,59.0,62.3,61.5,67.2,70.5,72.8,12,1,1,8.8,Data Analyst,77.1,1.576271186440678,1.0851648351648353
STU4812,Student_3051_4812,NIT Trichy,BCA,2027,8.2,66.5,53.5,69.9,85.9,57.3,66.8,66.6,0,0,1,5.8,Technical Support,73.2,1.2429906542056075,1.2312312312312312
STU4813,Student_3927_4813,IIT Hyderabad,B.Tech CSE,2026,7.3,74.8,53.7,59.2,89.0,58.7,69.8,68.0,0,2,0,0.0,Not Placed,66.3,1.39292364990689,1.0735294117647058
STU4814,Student_1715_4814,VIT Vellore,B.Tech CSE,2025,6.7,68.9,59.1,66.7,97.1,50.8,73.3,68.9,0,1,0,0.0,Not Placed,66.7,1.1658206429780034,0.9724238026124817
STU4815,Student_8180_4815,DTU Delhi,B.E CSE,2027,10.0,87.0,58.2,37.9,30.6,77.7,74.4,62.0,6,2,1,8.4,Data Scientist,71.2,1.4948453608247423,1.6129032258064515
STU4816,Student_9788_4816,BITS Pilani,B.Tech IT,2025,4.7,39.8,35.1,56.0,69.2,45.0,59.0,47.0,0,2,0,0.0,Not Placed,42.8,1.1339031339031338,1.0
STU4817,Student_7902_4817,IIT Delhi,B.Tech IT,2026,7.2,88.8,54.0,83.4,65.4,58.2,59.4,74.2,0,2,1,7.6,Data Analyst,80.0,1.6444444444444444,0.9703504043126684
STU4818,Student_1848_4818,Anna University,B.Sc Data Science,2025,7.9,52.8,24.7,47.7,21.8,37.1,49.8,39.9,6,2,0,0.0,Not Placed,48.9,2.137651821862348,1.9799498746867168
STU4819,Student_3636_4819,VIT Vellore,B.Tech ME,2026,7.8,60.9,38.2,57.9,69.8,70.4,62.0,58.0,0,0,1,5.9,QA Engineer,59.6,1.5942408376963348,1.3448275862068966
STU4820,Student_8011_4820,VIT Vellore,B.Sc Data Science,2026,9.8,70.6,77.5,37.5,74.1,61.6,72.9,65.0,0,2,1,8.4,Business Analyst,73.5,0.9109677419354838,1.5076923076923077
STU4821,Student_2369_4821,IIT Madras,B.Tech CSE,2027,9.8,20.0,26.2,20.0,31.1,22.2,64.1,23.1,12,1,0,0.0,Not Placed,33.8,0.7633587786259542,4.242424242424242
STU4822,Student_6293_4822,IIT Kharagpur,BCA,2026,7.9,82.5,48.7,54.2,80.5,82.2,65.9,69.8,12,3,1,6.4,Data Analyst,77.3,1.6940451745379876,1.1318051575931232
STU4823,Student_7555_4823,IIT Delhi,B.Tech AI&ML,2027,7.4,41.1,40.3,20.0,75.9,33.9,45.3,41.2,6,2,0,0.0,Not Placed,45.7,1.0198511166253104,1.7961165048543688
STU4824,Student_1069_4824,BITS Pilani,BCA,2025,6.5,58.1,62.9,32.9,78.2,61.7,69.3,57.4,0,3,1,5.1,Junior Developer,62.2,0.9236883942766296,1.132404181184669
STU4825,Student_8499_4825,BITS Pilani,B.E CSE,2025,6.7,75.0,42.2,77.7,83.0,62.5,70.1,68.9,0,1,0,0.0,Not Placed,69.1,1.777251184834123,0.9724238026124817
STU4826,Student_7501_4826,NIT Trichy,B.Tech IT,2027,7.1,75.0,48.8,79.8,59.6,66.1,58.2,67.5,0,2,1,6.4,Full Stack Developer,72.8,1.5368852459016393,1.0518518518518518
STU4827,Student_2076_4827,IIT Bombay,B.Tech AI&ML,2025,5.4,73.2,43.3,63.4,76.2,60.4,63.0,64.4,0,0,0,0.0,Not Placed,60.3,1.6905311778290995,0.8385093167701863
STU4828,Student_1549_4828,IIT Madras,B.Tech IT,2026,6.7,36.3,31.9,20.0,38.6,44.6,46.7,33.3,24,3,0,0.0,Not Placed,37.1,1.1379310344827587,2.012012012012012
STU4829,Student_5214_4829,IIT Kanpur,B.Sc Data Science,2027,6.3,50.6,52.6,20.0,49.9,52.2,61.3,44.9,0,0,0,0.0,Not Placed,50.6,0.9619771863117871,1.4031180400890868
STU4830,Student_8062_4830,BITS Pilani,BCA,2025,6.9,100.0,50.7,65.1,92.5,75.5,70.1,79.6,0,3,0,0.0,Not Placed,83.0,1.972386587771203,0.8668341708542714
STU4831,Student_5315_4831,IIT Bombay,B.Tech ECE,2026,8.7,49.0,56.2,30.3,77.6,57.1,66.8,51.8,0,2,1,5.4,Technical Support,53.7,0.8718861209964412,1.6795366795366797
STU4832,Student_9806_4832,DTU Delhi,B.Tech AI&ML,2026,6.7,100.0,58.2,65.7,77.6,86.7,78.9,80.1,0,2,1,9.0,Data Analyst,78.1,1.7182130584192439,0.83645443196005
STU4833,Student_1972_4833,IIT Kharagpur,B.Tech ECE,2027,7.4,96.0,65.2,73.4,72.9,87.9,70.1,81.0,6,2,1,10.2,Full Stack Developer,79.5,1.4723926380368098,0.9135802469135802
STU4834,Student_3698_4834,NSIT Delhi,B.E CSE,2025,5.3,31.5,20.0,20.0,34.7,23.3,64.1,26.6,6,0,1,2.6,Technical Support,35.4,1.575,1.9924812030075187
STU4835,Student_5032_4835,BITS Pilani,B.Tech ME,2027,8.1,83.0,64.3,44.0,68.4,56.2,57.8,66.6,6,0,1,7.2,Full Stack Developer,75.7,1.2908242612752723,1.2162162162162162
STU4836,Student_3383_4836,IIT Hyderabad,B.Sc Data Science,2026,8.8,45.9,34.4,33.3,87.4,20.0,63.8,44.7,6,2,1,5.8,Technical Support,55.3,1.3343023255813953,1.9686800894854586
STU4837,Student_1881_4837,IIT Kharagpur,B.Tech AI&ML,2026,9.6,64.2,36.0,75.0,82.0,67.9,63.5,63.8,0,2,1,7.5,Junior Developer,66.6,1.7833333333333334,1.5047021943573669
STU4838,Student_3463_4838,NSIT Delhi,B.E CSE,2027,6.2,38.9,36.0,35.1,62.8,48.3,58.2,42.1,0,3,1,3.4,Technical Support,48.5,1.0805555555555555,1.4726840855106889
STU4839,Student_2220_4839,IIT Madras,B.Tech CSE,2027,7.5,60.1,61.3,20.0,58.7,33.8,69.4,49.5,6,0,1,4.6,QA Engineer,56.4,0.9804241435562806,1.5151515151515151
STU4840,Student_5057_4840,IIT Bombay,B.Tech IT,2027,6.6,59.3,54.2,47.5,61.4,42.6,58.2,54.6,0,1,1,4.7,Technical Support,54.9,1.0940959409594095,1.2087912087912087
STU4841,Student_8697_4841,NSIT Delhi,B.Tech CSE,2025,9.0,53.4,46.9,21.5,53.6,50.9,75.9,45.5,0,2,0,0.0,Not Placed,53.0,1.138592750533049,1.978021978021978
STU4842,Student_8693_4842,IIT Hyderabad,B.Tech ECE,2026,7.0,58.0,69.2,40.3,58.5,45.7,67.9,55.5,6,0,0,0.0,Not Placed,61.3,0.838150289017341,1.2612612612612613
STU4843,Student_6746_4843,VIT Vellore,BCA,2025,9.3,90.5,66.3,53.6,75.9,65.1,70.9,73.6,0,0,0,0.0,Not Placed,80.7,1.3650075414781297,1.2635869565217392
STU4844,Student_5345_4844,IIT Kharagpur,B.Tech CSE,2027,8.1,99.3,77.8,63.7,62.2,78.5,67.1,80.2,0,2,1,9.5,Software Engineer,86.0,1.2763496143958868,1.0099750623441397
STU4845,Student_2165_4845,DTU Delhi,B.E CSE,2027,4.9,84.4,70.0,52.4,62.0,67.3,64.0,70.0,0,2,1,5.6,Data Analyst,65.5,1.2057142857142857,0.7
STU4846,Student_5415_4846,NIT Trichy,B.Tech CSE,2027,7.3,95.3,72.6,61.3,76.0,64.5,67.4,78.0,6,0,0,0.0,Not Placed,78.5,1.31267217630854,0.9358974358974359
